zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
49633,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49632,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49680,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49046,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49740,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49749,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49070,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49463,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49464,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49660,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49665,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49344,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49347,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49346,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49343,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49349,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49348,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49796,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49797,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49795,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49799,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49449,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49446,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49718,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49716,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49717,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49712,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49713,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49035,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49459,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49458,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49451,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49452,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49455,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49454,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49612,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49611,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49615,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49337,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49319,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49312,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49311,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49314,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49060,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49769,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49764,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49404,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49405,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49402,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49401,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49688,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49709,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49706,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49648,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49642,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49644,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49646,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49325,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
49323,38084,Great Lakes Energy Coop,MI,Bundled,Cooperative,0.128265122917,0.0840076370579,0.150742688849
36540,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36545,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36548,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36518,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36515,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36513,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36569,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36762,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36444,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36446,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36751,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36538,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36539,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36585,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36584,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36581,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36583,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36553,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36556,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36558,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36451,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36529,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36524,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36481,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36482,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36727,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36435,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
36436,40127,Clarke-Washington E M C,AL,Bundled,Cooperative,0.126476225808,0.113747645951,0.131439024728
84753,40165,"Dixie Escalante R E A, Inc",UT,Bundled,Cooperative,0.0547285165572,0.0606653620352,0.0630096884366
84756,40165,"Dixie Escalante R E A, Inc",UT,Bundled,Cooperative,0.0547285165572,0.0606653620352,0.0630096884366
84782,40165,"Dixie Escalante R E A, Inc",UT,Bundled,Cooperative,0.0547285165572,0.0606653620352,0.0630096884366
84725,40165,"Dixie Escalante R E A, Inc",UT,Bundled,Cooperative,0.0547285165572,0.0606653620352,0.0630096884366
84722,40165,"Dixie Escalante R E A, Inc",UT,Bundled,Cooperative,0.0547285165572,0.0606653620352,0.0630096884366
84714,40165,"Dixie Escalante R E A, Inc",UT,Bundled,Cooperative,0.0547285165572,0.0606653620352,0.0630096884366
38060,40166,"Chickasaw Electric Coop, Inc",TN,Bundled,Cooperative,0.0997280463199,0.0641870023118,0.0916754142079
38066,40166,"Chickasaw Electric Coop, Inc",TN,Bundled,Cooperative,0.0997280463199,0.0641870023118,0.0916754142079
38057,40166,"Chickasaw Electric Coop, Inc",TN,Bundled,Cooperative,0.0997280463199,0.0641870023118,0.0916754142079
38076,40166,"Chickasaw Electric Coop, Inc",TN,Bundled,Cooperative,0.0997280463199,0.0641870023118,0.0916754142079
38045,40166,"Chickasaw Electric Coop, Inc",TN,Bundled,Cooperative,0.0997280463199,0.0641870023118,0.0916754142079
38048,40166,"Chickasaw Electric Coop, Inc",TN,Bundled,Cooperative,0.0997280463199,0.0641870023118,0.0916754142079
38028,40166,"Chickasaw Electric Coop, Inc",TN,Bundled,Cooperative,0.0997280463199,0.0641870023118,0.0916754142079
15553,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15552,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15558,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15532,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15530,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15538,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15937,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15936,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15935,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15564,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15565,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15560,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15561,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15563,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15485,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15459,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15555,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15557,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15551,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15963,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15464,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15520,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15959,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15953,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15622,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15502,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15501,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15424,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15548,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15531,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15546,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15547,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15541,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15411,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15928,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15924,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15926,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15510,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15544,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15542,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15540,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
15549,40167,"Somerset Rural Elec Coop, Inc",PA,Bundled,Cooperative,0.0955106005575,0.0824898257331,0.108694811871
67579,40208,"Ark Valley Elec Coop Assn, Inc",KS,Bundled,Cooperative,0.145546334187,0.113367269985,0.163715804653
67581,40208,"Ark Valley Elec Coop Assn, Inc",KS,Bundled,Cooperative,0.145546334187,0.113367269985,0.163715804653
67035,40208,"Ark Valley Elec Coop Assn, Inc",KS,Bundled,Cooperative,0.145546334187,0.113367269985,0.163715804653
67568,40208,"Ark Valley Elec Coop Assn, Inc",KS,Bundled,Cooperative,0.145546334187,0.113367269985,0.163715804653
67561,40208,"Ark Valley Elec Coop Assn, Inc",KS,Bundled,Cooperative,0.145546334187,0.113367269985,0.163715804653
67543,40208,"Ark Valley Elec Coop Assn, Inc",KS,Bundled,Cooperative,0.145546334187,0.113367269985,0.163715804653
67512,40208,"Ark Valley Elec Coop Assn, Inc",KS,Bundled,Cooperative,0.145546334187,0.113367269985,0.163715804653
67514,40208,"Ark Valley Elec Coop Assn, Inc",KS,Bundled,Cooperative,0.145546334187,0.113367269985,0.163715804653
67444,40208,"Ark Valley Elec Coop Assn, Inc",KS,Bundled,Cooperative,0.145546334187,0.113367269985,0.163715804653
31768,40212,Colquitt Electric Membership Corp,GA,Bundled,Cooperative,0.118895126732,0.0949143826045,0.110585418992
31756,40212,Colquitt Electric Membership Corp,GA,Bundled,Cooperative,0.118895126732,0.0949143826045,0.110585418992
31788,40212,Colquitt Electric Membership Corp,GA,Bundled,Cooperative,0.118895126732,0.0949143826045,0.110585418992
31638,40212,Colquitt Electric Membership Corp,GA,Bundled,Cooperative,0.118895126732,0.0949143826045,0.110585418992
31637,40212,Colquitt Electric Membership Corp,GA,Bundled,Cooperative,0.118895126732,0.0949143826045,0.110585418992
31775,40212,Colquitt Electric Membership Corp,GA,Bundled,Cooperative,0.118895126732,0.0949143826045,0.110585418992
31647,40212,Colquitt Electric Membership Corp,GA,Bundled,Cooperative,0.118895126732,0.0949143826045,0.110585418992
31722,40212,Colquitt Electric Membership Corp,GA,Bundled,Cooperative,0.118895126732,0.0949143826045,0.110585418992
31699,40212,Colquitt Electric Membership Corp,GA,Bundled,Cooperative,0.118895126732,0.0949143826045,0.110585418992
31629,40212,Colquitt Electric Membership Corp,GA,Bundled,Cooperative,0.118895126732,0.0949143826045,0.110585418992
31625,40212,Colquitt Electric Membership Corp,GA,Bundled,Cooperative,0.118895126732,0.0949143826045,0.110585418992
31620,40212,Colquitt Electric Membership Corp,GA,Bundled,Cooperative,0.118895126732,0.0949143826045,0.110585418992
31747,40212,Colquitt Electric Membership Corp,GA,Bundled,Cooperative,0.118895126732,0.0949143826045,0.110585418992
31603,40212,Colquitt Electric Membership Corp,GA,Bundled,Cooperative,0.118895126732,0.0949143826045,0.110585418992
31602,40212,Colquitt Electric Membership Corp,GA,Bundled,Cooperative,0.118895126732,0.0949143826045,0.110585418992
31601,40212,Colquitt Electric Membership Corp,GA,Bundled,Cooperative,0.118895126732,0.0949143826045,0.110585418992
31606,40212,Colquitt Electric Membership Corp,GA,Bundled,Cooperative,0.118895126732,0.0949143826045,0.110585418992
31605,40212,Colquitt Electric Membership Corp,GA,Bundled,Cooperative,0.118895126732,0.0949143826045,0.110585418992
31604,40212,Colquitt Electric Membership Corp,GA,Bundled,Cooperative,0.118895126732,0.0949143826045,0.110585418992
99574,40215,"Cordova Electric Coop, Inc",AK,Bundled,Cooperative,0.3257304806,0.229401030485,0.412403433476
16843,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15851,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15730,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15733,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15823,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15825,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15824,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15827,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15828,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16847,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16656,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15767,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15764,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16850,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16859,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15849,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15848,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16837,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16836,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16833,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16830,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16839,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16838,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16825,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16881,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15711,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15801,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16861,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16863,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15856,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16855,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16858,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16845,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15778,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15776,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15770,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15868,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15865,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15864,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15866,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15860,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15863,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16692,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15721,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15724,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16217,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16873,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16876,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16878,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15784,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15753,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15757,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16240,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15841,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15840,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15847,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
16834,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
15781,40219,"United Electric Coop, Inc - (PA)",PA,Bundled,Cooperative,0.15623432012,0.115645919916,0.1452342831
17251,40220,Adams Electric Cooperative Inc,PA,Bundled,Cooperative,0.103980423221,0.075847617739,0.115382843029
17257,40220,Adams Electric Cooperative Inc,PA,Bundled,Cooperative,0.103980423221,0.075847617739,0.115382843029
17353,40220,Adams Electric Cooperative Inc,PA,Bundled,Cooperative,0.103980423221,0.075847617739,0.115382843029
17358,40220,Adams Electric Cooperative Inc,PA,Bundled,Cooperative,0.103980423221,0.075847617739,0.115382843029
17355,40220,Adams Electric Cooperative Inc,PA,Bundled,Cooperative,0.103980423221,0.075847617739,0.115382843029
17354,40220,Adams Electric Cooperative Inc,PA,Bundled,Cooperative,0.103980423221,0.075847617739,0.115382843029
17356,40220,Adams Electric Cooperative Inc,PA,Bundled,Cooperative,0.103980423221,0.075847617739,0.115382843029
17350,40220,Adams Electric Cooperative Inc,PA,Bundled,Cooperative,0.103980423221,0.075847617739,0.115382843029
17352,40220,Adams Electric Cooperative Inc,PA,Bundled,Cooperative,0.103980423221,0.075847617739,0.115382843029
17265,40220,Adams Electric Cooperative Inc,PA,Bundled,Cooperative,0.103980423221,0.075847617739,0.115382843029
17266,40220,Adams Electric Cooperative Inc,PA,Bundled,Cooperative,0.103980423221,0.075847617739,0.115382843029
17365,40220,Adams Electric Cooperative Inc,PA,Bundled,Cooperative,0.103980423221,0.075847617739,0.115382843029
